geneID	Description	Pathway
100226089	lysosomal alpha-glucosidase-like	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100226450	GLB1; galactosidase beta 1	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100226456	HK1; hexokinase 1	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100227842	GAA; glucosidase alpha, acid	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100228819	aldose reductase-like	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100229941	LCT; lactase	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100229947	PFKP; phosphofructokinase, platelet	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100230857	B4GALT2; beta-1,4-galactosyltransferase 2	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100231722	aldose reductase-like	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100231913	GALM; galactose mutarotase	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100232212	HKDC1; hexokinase domain containing 1	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
