source	ID	GO
GPL1829	Os000372_01	GO:0009536
GPL1829	Os000372_01	GO:0030529
GPL1829	Os000373_01	GO:0009536
GPL1829	Os000375_01	GO:0003735
GPL1829	Os000375_01	GO:0005840
GPL1829	Os000375_01	GO:0006412
GPL1829	Os000375_01	GO:0009536
GPL1829	Os000376_01	GO:0006464
GPL1829	Os000377_01	GO:0003824
GPL1829	Os000378_01	GO:0009535
GPL1829	Os000378_01	GO:0009543
GPL1829	Os000379_01	GO:0004298
GPL1829	Os000379_01	GO:0005634
GPL1829	Os000379_01	GO:0005829
GPL1829	Os000379_01	GO:0005839
GPL1829	Os000379_01	GO:0006511
GPL1829	Os000382_01	GO:0016023
GPL1829	Os000382_01	GO:0016829
GPL1829	Os000384_01	GO:0005739
GPL1829	Os000384_01	GO:0008270
GPL1829	Os000386_01	GO:0004602
GPL1829	Os000386_01	GO:0006979
GPL1829	Os000386_01	GO:0009536
GPL1829	Os000387_01	GO:0000166
GPL1829	Os000387_01	GO:0003677
GPL1829	Os000387_01	GO:0003723
GPL1829	Os000387_01	GO:0008270
GPL1829	Os000388_01	GO:0004176
GPL1829	Os000388_01	GO:0004252
GPL1829	Os000388_01	GO:0005524
GPL1829	Os000388_01	GO:0006510
GPL1829	Os000390_01	GO:0005484
GPL1829	Os000390_01	GO:0006886
GPL1829	Os000390_01	GO:0016020
GPL1829	Os000390_01	GO:0016192
GPL1829	Os000391_01	GO:0005886
GPL1829	Os000392_01	GO:0005739
GPL1829	Os000393_01	GO:0005525
GPL1829	Os000393_01	GO:0007264
GPL1829	Os000393_01	GO:0009536
GPL1829	Os000393_01	GO:0015031
GPL1829	Os000394_01	GO:0004565
GPL1829	Os000394_01	GO:0005615
GPL1829	Os000394_01	GO:0005975
GPL1829	Os000394_01	GO:0009536
GPL1829	Os000394_01	GO:0043169
GPL1829	Os000394_01	GO:0048046
GPL1829	Os000396_01	GO:0003980
GPL1829	Os000396_01	GO:0006486
GPL1829	Os000398_01	GO:0005739
GPL1829	Os000400_01	GO:0016491
GPL1829	Os000403_01	GO:0005739
GPL1829	Os000404_01	GO:0003677
GPL1829	Os000404_01	GO:0008270
GPL1829	Os000404_01	GO:0016023
GPL1829	Os000405_01	GO:0005739
GPL1829	Os000406_01	GO:0003735
GPL1829	Os000406_01	GO:0005739
GPL1829	Os000406_01	GO:0005840
GPL1829	Os000406_01	GO:0006412
GPL1829	Os000407_01	GO:0003743
GPL1829	Os000407_01	GO:0003924
GPL1829	Os000407_01	GO:0005525
GPL1829	Os000408_01	GO:0005739
GPL1829	Os000408_01	GO:0016021
GPL1829	Os000410_01	GO:0008289
GPL1829	Os000410_01	GO:0009535
GPL1829	Os000410_01	GO:0015986
GPL1829	Os000410_01	GO:0016021
GPL1829	Os000410_01	GO:0016023
GPL1829	Os000410_01	GO:0045263
GPL1829	Os000410_01	GO:0046933
GPL1829	Os000411_01	GO:0000786
GPL1829	Os000411_01	GO:0003677
GPL1829	Os000411_01	GO:0005634
GPL1829	Os000411_01	GO:0006334
GPL1829	Os000413_01	GO:0005886
GPL1829	Os000415_01	GO:0005741
GPL1829	Os000415_01	GO:0006820
GPL1829	Os000415_01	GO:0008308
GPL1829	Os000416_01	GO:0008270
GPL1829	Os000416_01	GO:0009536
GPL1829	Os000417_01	GO:0000166
GPL1829	Os000417_01	GO:0003676
GPL1829	Os000417_01	GO:0009536
GPL1829	Os000418_01	GO:0000287
GPL1829	Os000418_01	GO:0004427
GPL1829	Os000418_01	GO:0005737
GPL1829	Os000418_01	GO:0006796
GPL1829	Os000418_01	GO:0016020
GPL1829	Os000421_01	GO:0009507
GPL1829	Os000421_01	GO:0009695
GPL1829	Os000421_01	GO:0046423
GPL1829	Os000422_01	GO:0000166
GPL1829	Os000422_01	GO:0003676
GPL1829	Os000423_01	GO:0005488
GPL1829	Os000423_01	GO:0005743
GPL1829	Os000423_01	GO:0006810
GPL1829	Os000424_01	GO:0009536
GPL1829	Os000425_01	GO:0016023
GPL1829	Os000427_01	GO:0004674
GPL1829	Os000427_01	GO:0005524
GPL1829	Os000427_01	GO:0006468
GPL1829	Os000428_01	GO:0003824
