source	ID	GO
tobaccoDDBJ	BAA13156.1	GO:0006384
tobaccoDDBJ	BAA13156.1	GO:0016251
tobaccoDDBJ	BAA13156.1	GO:0017025
tobaccoDDBJ	BAA13163.1	GO:0004553
tobaccoDDBJ	BAA13163.1	GO:0005737
tobaccoDDBJ	BAA13163.1	GO:0006073
tobaccoDDBJ	BAA13163.1	GO:0007047
tobaccoDDBJ	BAA13163.1	GO:0009505
tobaccoDDBJ	BAA13163.1	GO:0009612
tobaccoDDBJ	BAA13163.1	GO:0009645
tobaccoDDBJ	BAA13163.1	GO:0009733
tobaccoDDBJ	BAA13163.1	GO:0009826
tobaccoDDBJ	BAA13163.1	GO:0012505
tobaccoDDBJ	BAA13163.1	GO:0016762
tobaccoDDBJ	BAA13163.1	GO:0048046
tobaccoDDBJ	BAA13463.1	GO:0000300
tobaccoDDBJ	BAA13463.1	GO:0003924
tobaccoDDBJ	BAA13463.1	GO:0005525
tobaccoDDBJ	BAA13463.1	GO:0005783
tobaccoDDBJ	BAA13463.1	GO:0005811
tobaccoDDBJ	BAA13463.1	GO:0005829
tobaccoDDBJ	BAA13463.1	GO:0006886
tobaccoDDBJ	BAA13463.1	GO:0007264
tobaccoDDBJ	BAA13463.1	GO:0012505
tobaccoDDBJ	BAA13463.1	GO:0030134
tobaccoDDBJ	BAA13463.1	GO:0035050
tobaccoDDBJ	BAA13463.1	GO:0035293
tobaccoDDBJ	BAA13463.1	GO:0048221
tobaccoDDBJ	BAA13463.1	GO:0050774
tobaccoDDBJ	BAA14049.1	GO:0004586
tobaccoDDBJ	BAA14049.1	GO:0005515
tobaccoDDBJ	BAA14049.1	GO:0005634
tobaccoDDBJ	BAA14049.1	GO:0005829
tobaccoDDBJ	BAA14049.1	GO:0009446
tobaccoDDBJ	BAA14049.1	GO:0015940
tobaccoDDBJ	BAA14049.1	GO:0019467
tobaccoDDBJ	BAA14049.1	GO:0050695
tobaccoDDBJ	BAA14220.1	GO:0005576
tobaccoDDBJ	BAA14220.1	GO:0005773
tobaccoDDBJ	BAA14220.1	GO:0006952
tobaccoDDBJ	BAA14220.1	GO:0009607
tobaccoDDBJ	BAA14220.1	GO:0009723
tobaccoDDBJ	BAA14220.1	GO:0009751
tobaccoDDBJ	BAA14220.1	GO:0009753
tobaccoDDBJ	BAA14221.1	GO:0005576
tobaccoDDBJ	BAA14221.1	GO:0005773
tobaccoDDBJ	BAA14221.1	GO:0006952
tobaccoDDBJ	BAA14221.1	GO:0009607
tobaccoDDBJ	BAA14221.1	GO:0009723
tobaccoDDBJ	BAA14221.1	GO:0009751
tobaccoDDBJ	BAA14221.1	GO:0009753
tobaccoDDBJ	BAA14243.1	GO:0004364
tobaccoDDBJ	BAA14243.1	GO:0004462
tobaccoDDBJ	BAA14243.1	GO:0004601
tobaccoDDBJ	BAA14243.1	GO:0005737
tobaccoDDBJ	BAA14243.1	GO:0009407
tobaccoDDBJ	BAA14243.1	GO:0009409
tobaccoDDBJ	BAA14243.1	GO:0009635
tobaccoDDBJ	BAA14243.1	GO:0009734
tobaccoDDBJ	BAA19155.1	GO:0009524
tobaccoDDBJ	BAA19155.1	GO:0009751
tobaccoDDBJ	BAA19155.1	GO:0009920
tobaccoDDBJ	BAA19155.1	GO:0010294
tobaccoDDBJ	BAA19155.1	GO:0044238
tobaccoDDBJ	BAA19252.1	GO:0004175
tobaccoDDBJ	BAA19252.1	GO:0005515
tobaccoDDBJ	BAA19252.1	GO:0005634
tobaccoDDBJ	BAA19252.1	GO:0005813
tobaccoDDBJ	BAA19252.1	GO:0005829
tobaccoDDBJ	BAA19252.1	GO:0008541
tobaccoDDBJ	BAA19252.1	GO:0009793
tobaccoDDBJ	BAA19252.1	GO:0030234
tobaccoDDBJ	BAA19252.1	GO:0031145
tobaccoDDBJ	BAA19252.1	GO:0042176
tobaccoDDBJ	BAA19252.1	GO:0051436
tobaccoDDBJ	BAA19252.1	GO:0051437
tobaccoDDBJ	BAA20365.1	GO:0003959
