geneID	Description	Pathway	Pathway_map
416263	LON peptidase N-terminal domain and RING finger protein 1	-	-
416262	FAM114A2; protein FAM114A2	-	-
416265	G3BP1; ras GTPase-activating protein-binding protein 1	-	-
416266	FAT2; protocadherin Fat 2	-	-
417792	PPHLN1; periphilin-1 isoform 2	-	-
417793	PRICKLE1; prickle-like protein 1	Wnt signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04310/image
417790	YAF2; YY1-associated factor 2	-	-
417791	ZCRB1; zinc finger CCHC-type and RNA-binding motif-containing protein 1	-	-
417796	IRAK4; interleukin-1 receptor-associated kinase 4	MAPK signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04010/image
417796	IRAK4; interleukin-1 receptor-associated kinase 4	Toll-like receptor signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04620/image
417796	IRAK4; interleukin-1 receptor-associated kinase 4	NOD-like receptor signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04621/image
417796	IRAK4; interleukin-1 receptor-associated kinase 4	Influenza A - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga05164/image
417797	TWF1; twinfilin-1 isoform 2	-	-
417794	ADAMTS20; A disintegrin and metalloproteinase with thrombospondin motifs 20 isoform X1	-	-
417795	PUS7L; pseudouridylate synthase 7 homolog-like protein	-	-
417798	TMEM117; transmembrane protein 117 isoform X1	-	-
417799	NELL2; protein NEL precursor	-	-
426536	RIDA; 2-iminobutanoate/2-iminopropanoate deaminase	-	-
426534	AK3; GTP:AMP phosphotransferase AK3, mitochondrial isoform X1	Purine metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00230/image
426535	CDC37L1; hsp90 co-chaperone Cdc37-like 1 isoform X1	-	-
430303	prolow-density lipoprotein receptor-related protein 1 isoform X2	-	-
101750393	TAF1CZ; TATA box-binding protein-associated factor RNA polymerase I subunit C isoform X1	-	-
101750392	SRPRB; signal recognition particle receptor subunit beta	Protein export - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga03060/image
101750397	uncharacterized LOC101750397	-	-
101750396	IL18RAP; interleukin-18 receptor accessory protein	Cytokine-cytokine receptor interaction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04060/image
417136	SEC16A; protein transport protein Sec16A isoform X3	-	-
417137	EGFL7; epidermal growth factor-like protein 7 precursor	-	-
417134	PMPCA; mitochondrial-processing peptidase subunit alpha	-	-
417135	INPP5E; 72 kDa inositol polyphosphate 5-phosphatase	Inositol phosphate metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00562/image
417135	INPP5E; 72 kDa inositol polyphosphate 5-phosphatase	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
417135	INPP5E; 72 kDa inositol polyphosphate 5-phosphatase	Phosphatidylinositol signaling system - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04070/image
417132	GPSM1; G-protein-signaling modulator 1 isoform X1	-	-
417133	SNAPC4; snRNA-activating protein complex subunit 4 isoform X2	-	-
417131	CEP350L; centrosome-associated protein 350 isoform X1	-	-
417139	FAM69B; protein FAM69B isoform X2	-	-
770416	SAPCD2; suppressor APC domain-containing protein 2 isoform X2	-	-
770415	WRB; tail-anchored protein insertion receptor WRB	-	-
770413	TIMM50; mitochondrial import inner membrane translocase subunit TIM50	-	-
776719	ATP6V1AL; V-type proton ATPase catalytic subunit A-like	Oxidative phosphorylation - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00190/image
776719	ATP6V1AL; V-type proton ATPase catalytic subunit A-like	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
776719	ATP6V1AL; V-type proton ATPase catalytic subunit A-like	Phagosome - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04145/image
776719	ATP6V1AL; V-type proton ATPase catalytic subunit A-like	mTOR signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04150/image
102466689	MIR6590; gga-miR-6590-5p	-	-
776711	CHIR-B2; immunoglobulin-like receptor CHIR-B2 precursor	-	-
102466684	MIR6572; gga-miR-6572-5p	-	-
102466685	MIR6577; gga-miR-6577-5p	-	-
112529960	uncharacterized protein LOC112529960	-	-
112529961	LOW QUALITY PROTEIN: osteoclast-associated immunoglobulin-like receptor	-	-
112529962	platelet glycoprotein VI-like	-	-
112529963	uncharacterized LOC112529963	-	-
112529964	uncharacterized LOC112529964	-	-
112529965	NADH-cytochrome b5 reductase-like	Amino sugar and nucleotide sugar metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00520/image
423571	VCPKMT; protein-lysine methyltransferase METTL21D isoform X2	-	-
424702	MIER1; mesoderm induction early response protein 1	-	-
423573	L2HGDH; L-2-hydroxyglutarate dehydrogenase, mitochondrial	Butanoate metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00650/image
423572	SOS2; son of sevenless homolog 2	MAPK signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04010/image
423572	SOS2; son of sevenless homolog 2	ErbB signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04012/image
423572	SOS2; son of sevenless homolog 2	FoxO signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04068/image
423572	SOS2; son of sevenless homolog 2	mTOR signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04150/image
423572	SOS2; son of sevenless homolog 2	Focal adhesion - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04510/image
423572	SOS2; son of sevenless homolog 2	Gap junction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04540/image
423572	SOS2; son of sevenless homolog 2	Regulation of actin cytoskeleton - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04810/image
423572	SOS2; son of sevenless homolog 2	Insulin signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04910/image
423572	SOS2; son of sevenless homolog 2	GnRH signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04912/image
423575	CDKL1; cyclin-dependent kinase-like 1	-	-
424706	SERBP1; plasminogen activator inhibitor 1 RNA-binding protein	-	-
423577	ATL1; atlastin-1 isoform X2	-	-
423576	MAP4K5; mitogen-activated protein kinase kinase kinase kinase 5 isoform X1	-	-
423579	TRIM9; E3 ubiquitin-protein ligase TRIM9 isoform X1	-	-
423578	SAV1; protein salvador homolog 1	-	-
422629	ERI1; 3'-5' exoribonuclease 1	-	-
422626	SRP72; signal recognition particle subunit SRP72	Protein export - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga03060/image
422624	SARAF; store-operated calcium entry-associated regulatory factor precursor	-	-
422625	LEPROTL1; leptin receptor overlapping transcript-like 1	-	-
422622	NOA1; nitric oxide-associated protein 1	-	-
422623	REST; RE1-silencing transcription factor	-	-
422620	IGFBP7; insulin-like growth factor-binding protein 7	-	-
422621	POLR2B; DNA-directed RNA polymerase II subunit RPB2	Purine metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00230/image
422621	POLR2B; DNA-directed RNA polymerase II subunit RPB2	Pyrimidine metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00240/image
422621	POLR2B; DNA-directed RNA polymerase II subunit RPB2	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
422621	POLR2B; DNA-directed RNA polymerase II subunit RPB2	RNA polymerase - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga03020/image
101747889	uncharacterized LOC101747889	-	-
101747888	MTA2; LOW QUALITY PROTEIN: metastasis-associated protein MTA2	-	-
101747886	FER1L5; LOW QUALITY PROTEIN: fer-1-like protein 5	-	-
101747883	uncharacterized LOC101747883, transcript variant X2	-	-
100049058	DAG1; dystroglycan precursor	ECM-receptor interaction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04512/image
101750213	ATOH1; protein atonal homolog 1	-	-
101748025	RPUSD3; mitochondrial mRNA pseudouridine synthase RPUSD3	-	-
101748028	uncharacterized LOC101748028	-	-
100315793	MIR1705; gga-miR-1705	-	-
423394	GALC; galactocerebrosidase isoform X1	Sphingolipid metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00600/image
423394	GALC; galactocerebrosidase isoform X1	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
423394	GALC; galactocerebrosidase isoform X1	Lysosome - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04142/image
423397	SPATA7; spermatogenesis-associated protein 7 isoform X2	-	-
100315790	MIR1699; gga-miR-1699	-	-
100315797	MIR1709; gga-miR-1709	-	-
100315796	MIR449C; gga-miR-449c-5p	-	-
100315795	MIR1708; gga-miR-1708	-	-
100315794	MIR1706; gga-miR-1706	-	-
100315799	MIR1714; gga-miR-1714	-	-
100315798	MIR1713; gga-miR-1713	-	-
423399	ZC3H14; zinc finger CCCH domain-containing protein 14	-	-
423398	PTPN21; tyrosine-protein phosphatase non-receptor type 21 isoform X1	-	-
101750219	MROH7L1; maestro heat-like repeat-containing protein family member 7	-	-
107056037	uncharacterized LOC107056037	-	-
107053208	uncharacterized LOC107053208, transcript variant X1	-	-
107053205	uncharacterized LOC107053205	-	-
107053204	uncharacterized LOC107053204	-	-
107053207	uncharacterized LOC107053207	-	-
107053206	uncharacterized LOC107053206, transcript variant X2	-	-
107053201	uncharacterized protein LOC107053201	-	-
107053200	serine/arginine repetitive matrix protein 3-like	-	-
107053203	C4H4ORF46; renal cancer differentiation gene 1 protein	-	-
107053202	TMEM192; transmembrane protein 192 isoform X1	-	-
768789	FOXE1; forkhead box protein E1	-	-
428949	UGT8L; 2-hydroxyacylsphingosine 1-beta-galactosyltransferase	Ether lipid metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00565/image
428949	UGT8L; 2-hydroxyacylsphingosine 1-beta-galactosyltransferase	Sphingolipid metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00600/image
428949	UGT8L; 2-hydroxyacylsphingosine 1-beta-galactosyltransferase	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
428948	PDLIM1; PDZ and LIM domain protein 1 isoform X1	-	-
416438	NPTX2; neuronal pentraxin-2	-	-
768782	DPY19L3; probable C-mannosyltransferase DPY19L3 isoform X1	-	-
768783	BTN1; E3 ubiquitin-protein ligase TRIM39 isoform X1	-	-
768780	RSBN1L; round spermatid basic protein 1-like protein isoform X1	-	-
428946	SAMD8; sphingomyelin synthase-related protein 1	-	-
768786	acidic mammalian chitinase	Amino sugar and nucleotide sugar metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00520/image
768786	acidic mammalian chitinase	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
428940	ZNF511; zinc finger protein 511	-	-
768784	C1QTNF1; complement C1q tumor necrosis factor-related protein 1	-	-
428942	MCU; calcium uniporter protein, mitochondrial isoform X1	Calcium signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04020/image
428942	MCU; calcium uniporter protein, mitochondrial isoform X1	Cellular senescence - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04218/image
428942	MCU; calcium uniporter protein, mitochondrial isoform X1	NOD-like receptor signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04621/image
107052722	lipoxygenase homology domain-containing protein 1-like	-	-
768251	AMY1AP; pseudogene	-	-
769780	ULK3; serine/threonine-protein kinase ULK3	-	-
769783	EIF3B; eukaryotic translation initiation factor 3 subunit B	RNA transport - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga03013/image
769782	KCTD19; BTB/POZ domain-containing protein KCTD19 isoform X1	-	-
769785	AIPL1; aryl-hydrocarbon-interacting protein-like 1	-	-
769787	HSD17B12; very-long-chain 3-oxoacyl-CoA reductase	Fatty acid elongation - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00062/image
769787	HSD17B12; very-long-chain 3-oxoacyl-CoA reductase	Steroid hormone biosynthesis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00140/image
769787	HSD17B12; very-long-chain 3-oxoacyl-CoA reductase	Biosynthesis of unsaturated fatty acids - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01040/image
769787	HSD17B12; very-long-chain 3-oxoacyl-CoA reductase	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
769787	HSD17B12; very-long-chain 3-oxoacyl-CoA reductase	Fatty acid metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01212/image
107053235	uncharacterized LOC107053235	-	-
101749042	ATP5L; ATP synthase subunit g, mitochondrial	Oxidative phosphorylation - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00190/image
101749042	ATP5L; ATP synthase subunit g, mitochondrial	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
425014	IFT80; intraflagellar transport protein 80 homolog isoform X1	-	-
112533499	2-acylglycerol O-acyltransferase 2-like isoform X1	-	-
112533498	leucine-rich repeat LGI family member 4-like	-	-
107053232	uncharacterized LOC107053232	-	-
420063	RAB11B; ras-related protein Rab-11B	Endocytosis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04144/image
112533493	uncharacterized LOC112533493	-	-
112533492	uncharacterized LOC112533492	-	-
112533491	uncharacterized protein LOC112533491	-	-
112533490	uncharacterized LOC112533490, transcript variant X1	-	-
112533497	uncharacterized protein LOC112533497 isoform X1	-	-
425016	SCHIP1; schwannomin-interacting protein 1 isoform X4	-	-
112533495	CFP; properdin	Herpes simplex infection - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga05168/image
112533494	uncharacterized LOC112533494	-	-
420061	BTN1A1; butyrophilin subfamily 1 member A1 precursor	-	-
420067	PRAM1; PML-RARA-regulated adapter molecule 1 isoform X2	-	-
425013	TRIM59; tripartite motif-containing protein 59	-	-
769121	feather keratin 1-like	-	-
769120	GCNT7; beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 7	-	-
769122	B3GALT2; beta-1,3-galactosyltransferase 2	Glycosphingolipid biosynthesis - lacto and neolacto series - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00601/image
769122	B3GALT2; beta-1,3-galactosyltransferase 2	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
769128	uncharacterized LOC769128, transcript variant X1	-	-
416745	COQ8A; atypical kinase ADCK3, mitochondrial	-	-
429395	OR14J1L42; olfactory receptor 14A16-like	-	-
100859181	PRKACA; cGMP-dependent protein kinase 1-like isoform X2	-	-
100859180	GR42L5; G-protein coupled receptor 42-like 5	-	-
100859189	MZB1; marginal zone B- and B1-cell-specific protein	-	-
100859188	GPR132; probable G-protein coupled receptor 132	-	-
107051177	ruvB-like 2	-	-
107051179	collagen alpha-2(XI) chain-like	-	-
107054529	uncharacterized LOC107054529	-	-
107054528	uncharacterized LOC107054528, transcript variant X1	-	-
107054525	uncharacterized LOC107054525	-	-
107054527	uncharacterized LOC107054527	-	-
107054526	uncharacterized LOC107054526, transcript variant X2	-	-
107054521	EIF4E1B; eukaryotic translation initiation factor 4E type 1B	RNA transport - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga03013/image
107054521	EIF4E1B; eukaryotic translation initiation factor 4E type 1B	mTOR signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04150/image
107054521	EIF4E1B; eukaryotic translation initiation factor 4E type 1B	Insulin signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04910/image
107054520	uncharacterized LOC107054520	-	-
107054523	uncharacterized LOC107054523	-	-
107055695	uncharacterized protein LOC107055695	-	-
100858277	ADAMTS18; A disintegrin and metalloproteinase with thrombospondin motifs 18 isoform X2	-	-
100858275	TESK2; dual specificity testis-specific protein kinase 2 isoform X1	-	-
100858279	OTUD5; OTU domain-containing protein 5	RIG-I-like receptor signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04622/image
107049737	uncharacterized LOC107049737, transcript variant X1	-	-
107049730	protocadherin beta-15-like	-	-
107049738	zinc finger protein 664-like	-	-
428119	OLFR52I1L; olfactory receptor 52I2-like	-	-
428110	OR52B2; olfactory receptor 52B2	-	-
428111	OR52B2L; olfactory receptor 52B2 isoform X1	-	-
428116	OR51M1L; olfactory receptor, family 51, subfamily M, member 1	-	-
428117	OR52R1; olfactory receptor family 52 subfamily R member 1	-	-
428114	HBE1; hemoglobin subunit epsilon 1	-	-
112531253	uncharacterized protein LOC112531253	-	-
112531252	uncharacterized LOC112531252	-	-
112531251	uncharacterized LOC112531251	-	-
112531250	uncharacterized LOC112531250	-	-
112531257	maestro heat-like repeat-containing protein family member 2A	-	-
112531256	uncharacterized LOC112531256	-	-
112531255	uncharacterized LOC112531255, transcript variant X1	-	-
112531254	uncharacterized LOC112531254	-	-
112531259	uncharacterized LOC112531259, transcript variant X1	-	-
112531258	uncharacterized LOC112531258	-	-
421421	SUPT7L; STAGA complex 65 subunit gamma	-	-
421420	SLC4A1AP; kanadaptin isoform X1	-	-
421423	KCNK17; potassium channel subfamily K member 17	-	-
421422	DAAM2; disheveled-associated activator of morphogenesis 2 isoform X3	Wnt signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04310/image
421424	KCNK5; potassium channel subfamily K member 5 isoform X2	-	-
421426	SAYSD1; SAYSvFN domain-containing protein 1	-	-
421429	BTBD9; BTB/POZ domain-containing protein 9	-	-
421428	GLO1; lactoylglutathione lyase	Pyruvate metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00620/image
112530122	C20H20orf204; putative uncharacterized protein C20orf204 homolog	-	-
112530123	uncharacterized LOC112530123	-	-
112530120	uncharacterized LOC112530120	-	-
112530121	uncharacterized protein LOC112530121	-	-
112530126	uncharacterized LOC112530126	-	-
112530127	uncharacterized LOC112530127	-	-
112530124	uncharacterized protein LOC112530124	-	-
112530125	uncharacterized LOC112530125	-	-
112530128	uncharacterized LOC112530128	-	-
112530129	uncharacterized LOC112530129	-	-
418537	SLC37A1; glucose-6-phosphate exchanger SLC37A1 isoform X1	-	-
418536	RSPH1; radial spoke head 1 homolog	-	-
418535	UBASH3A; ubiquitin-associated and SH3 domain-containing protein A	-	-
418534	TFF2; trefoil factor 2	-	-
418533	ABCG1; ATP-binding cassette sub-family G member 1 isoform X2	ABC transporters - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga02010/image
418532	C2CD2; C2 domain-containing protein 2 isoform X2	-	-
418531	PRDM15; PR domain zinc finger protein 15 isoform X1	-	-
418538	PDE9A; high affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A isoform X2	Purine metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00230/image
421399	PLEKHH2; pleckstrin homology domain-containing family H member 2 isoform X2	-	-
421398	THADA; thyroid adenoma-associated protein homolog	-	-
421393	KCNG3; potassium voltage-gated channel subfamily G member 3 isoform X2	-	-
421392	COX7A2L; cytochrome c oxidase subunit VIIa polypeptide 2 like isoform 1	Oxidative phosphorylation - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00190/image
421392	COX7A2L; cytochrome c oxidase subunit VIIa polypeptide 2 like isoform 1	Cardiac muscle contraction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04260/image
421390	PKDCCA; extracellular tyrosine-protein kinase PKDCC	-	-
421396	HAAO; 3-hydroxyanthranilate 3,4-dioxygenase isoform X2	Tryptophan metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00380/image
421396	HAAO; 3-hydroxyanthranilate 3,4-dioxygenase isoform X2	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
421395	MTA3; metastasis-associated protein MTA3 isoform X1	-	-
771128	DBF4B; protein DBF4 homolog B isoform X2	-	-
771124	PHB2; prohibitin-2	-	-
771123	TMEM167B; protein kish-B	-	-
395519	MAFF; transcription factor MafF	-	-
395518	MAFK; transcription factor MafK	-	-
395512	EBF1; transcription factor COE1	-	-
395511	RDX; radixin	Tight junction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04530/image
395511	RDX; radixin	Regulation of actin cytoskeleton - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04810/image
395510	TDG; G/T mismatch-specific thymine DNA glycosylase	Base excision repair - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga03410/image
395517	TBPL1; TATA box-binding protein-like protein 1	Basal transcription factors - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga03022/image
395517	TBPL1; TATA box-binding protein-like protein 1	Herpes simplex infection - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga05168/image
395516	DTX4; E3 ubiquitin-protein ligase DTX4	Notch signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04330/image
395515	TXLNB; beta-taxilin	-	-
395514	EIF5B; eukaryotic translation initiation factor 5B	RNA transport - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga03013/image
101750153	uncharacterized LOC101750153	-	-
101750152	uncharacterized LOC101750152	-	-
101750150	uncharacterized LOC101750150	-	-
101750157	IPO4; importin-4 isoform X1	-	-
770657	DTX1; E3 ubiquitin-protein ligase DTX1	Notch signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04330/image
770653	uncharacterized protein LOC770653	-	-
776552	NRBP2; LOW QUALITY PROTEIN: nuclear receptor-binding protein 2	-	-
770387	TXK; tyrosine-protein kinase TXK	-	-
770386	PAQR3; progestin and adipoQ receptor family member 3	-	-
770384	HCN2; potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2	-	-
102466833	MIR7477; gga-miR-7477-5p	-	-
101750844	uncharacterized LOC101750844, transcript variant X1	-	-
112532508	scavenger receptor cysteine-rich type 1 protein M130-like	-	-
112532509	scavenger receptor cysteine-rich domain-containing protein SCART1-like	-	-
102466835	MIR7482-1; gga-miR-7482-5p	-	-
101750842	coiled-coil domain-containing protein 81-like	-	-
112532502	scavenger receptor cysteine-rich type 1 protein M130-like	-	-
112532503	uncharacterized LOC112532503	-	-
112532500	uncharacterized LOC112532500	-	-
112532501	uncharacterized LOC112532501	-	-
112532506	scavenger receptor cysteine-rich domain-containing protein SCART1-like	-	-
112532507	scavenger receptor cysteine-rich type 1 protein M130-like	-	-
112532504	uncharacterized LOC112532504	-	-
112532505	uncharacterized LOC112532505	-	-
395715	SERPINB10B; heterochromatin-associated protein MENT	-	-
101750282	uncharacterized LOC101750282	-	-
395717	EYA3; eyes absent homolog 3	-	-
112529983	uncharacterized LOC112529983	-	-
101748622	GPRIN1; G protein-regulated inducer of neurite outgrowth 1	-	-
112529981	TMEM203; transmembrane protein 203	-	-
100857280	ADH1L; alcohol dehydrogenase 1-like	Glycolysis / Gluconeogenesis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00010/image
100857280	ADH1L; alcohol dehydrogenase 1-like	Fatty acid degradation - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00071/image
100857280	ADH1L; alcohol dehydrogenase 1-like	Tyrosine metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00350/image
100857280	ADH1L; alcohol dehydrogenase 1-like	Retinol metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00830/image
100857280	ADH1L; alcohol dehydrogenase 1-like	Metabolism of xenobiotics by cytochrome P450 - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00980/image
100857280	ADH1L; alcohol dehydrogenase 1-like	Drug metabolism - cytochrome P450 - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00982/image
100857280	ADH1L; alcohol dehydrogenase 1-like	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
100857281	CPLX2; complexin-2	-	-
100857284	PIRT; phosphoinositide-interacting protein	-	-
100857285	BLOC1S1; biogenesis of lysosome-related organelles complex 1 subunit 1	-	-
100857289	TSR1; pre-rRNA-processing protein TSR1 homolog	-	-
424278	DDX18; ATP-dependent RNA helicase DDX18	-	-
424272	CFAP221; cilia- and flagella-associated protein 221	-	-
424271	ESYT3; extended synaptotagmin-3	-	-
424270	FAIM; fas apoptotic inhibitory molecule 1 isoform X4	-	-
424277	CCDC93; coiled-coil domain-containing protein 93	-	-
424276	INSIG2; insulin-induced gene 2 protein isoform 1	-	-
424275	STEAP3; metalloreductase STEAP3	p53 signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04115/image
424275	STEAP3; metalloreductase STEAP3	Ferroptosis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04216/image
424274	C7H2ORF76; UPF0538 protein C2orf76 homolog	-	-
424858	CEP19; centrosomal protein of 19 kDa	-	-
424857	NRROS; negative regulator of reactive oxygen species isoform X2	-	-
424856	UBXN7; UBX domain-containing protein 7 isoform X2	-	-
424855	TM4SF19; transmembrane 4 L6 family member 19	-	-
424854	GAL3ST2; galactose-3-O-sulfotransferase 2	-	-
424853	D2HGDH; D-2-hydroxyglutarate dehydrogenase, mitochondrial	-	-
424852	ING5; inhibitor of growth protein 5	-	-
424851	KLHL30; kelch-like protein 30 isoform X1	-	-
424850	ILKAP; integrin-linked kinase-associated serine/threonine phosphatase 2C	-	-
101752140	DHX34; probable ATP-dependent RNA helicase DHX34	-	-
101751490	OR14J1L131; olfactory receptor 14A16-like	-	-
422689	ANK2; ankyrin-2 isoform X8	-	-
415459	FAM103A1; RNMT-activating mini protein	-	-
415458	HOMER2; homer protein homolog 2	FoxO signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04068/image
415457	WHAMM; WASP homolog-associated protein with actin, membranes and microtubules isoform X1	Tight junction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04530/image
415455	PDE8A; high affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A isoform X1	Purine metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00230/image
415454	HDC; histidine decarboxylase	Histidine metabolism - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga00340/image
415454	HDC; histidine decarboxylase	Metabolic pathways - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga01100/image
415453	GABPB1; GA-binding protein subunit beta-1 isoform 2	-	-
415451	USP8; ubiquitin carboxyl-terminal hydrolase 8 isoform X1	Mitophagy - animal - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04137/image
415451	USP8; ubiquitin carboxyl-terminal hydrolase 8 isoform X1	Endocytosis - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04144/image
415450	SPPL2A; signal peptide peptidase-like 2A precursor	-	-
101747822	uncharacterized LOC101747822, transcript variant X2	-	-
395250	SSBP3; single-stranded DNA-binding protein 3	-	-
395251	NSG1; neuronal vesicle trafficking-associated protein 1	-	-
395252	MESP1; mesoderm posterior protein 1	-	-
395253	NR2C2; nuclear receptor subfamily 2 group C member 2	-	-
395254	FKBP1B; peptidyl-prolyl cis-trans isomerase FKBP1B	-	-
395255	VEGFD; vascular endothelial growth factor D precursor	MAPK signaling pathway - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04010/image
395255	VEGFD; vascular endothelial growth factor D precursor	Focal adhesion - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04510/image
395255	VEGFD; vascular endothelial growth factor D precursor	AGE-RAGE signaling pathway in diabetic complications - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04933/image
395256	MEPE; ovocleidin-116 precursor	-	-
395257	CBFB; core-binding factor subunit beta	-	-
395258	IL15; interleukin-15	Cytokine-cytokine receptor interaction - Gallus gallus (chicken)	http://rest.kegg.jp/get/gga04060/image
