geneID	Description	Pathway	Pathway_map
101233531	uncharacterized LOC101233531	-	-
100224579	ABCC3; ATP binding cassette subfamily C member 3	ABC transporters - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu02010/image
100227519	TSC22D3; TSC22 domain family member 3	-	-
100224940	EFCC1; EF-hand and coiled-coil domain containing 1	-	-
100227516	39S ribosomal protein L21, mitochondrial-like	-	-
100227515	uncharacterized LOC100227515	-	-
100227514	TP53I3; tumor protein p53 inducible protein 3	p53 signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04115/image
100227513	ACO1; aconitase 1	Citrate cycle (TCA cycle) - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00020/image
100227513	ACO1; aconitase 1	Glyoxylate and dicarboxylate metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00630/image
100227513	ACO1; aconitase 1	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100227513	ACO1; aconitase 1	Carbon metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01200/image
100227513	ACO1; aconitase 1	2-Oxocarboxylic acid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01210/image
100227513	ACO1; aconitase 1	Biosynthesis of amino acids - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01230/image
100227512	ABCB6; ATP binding cassette subfamily B member 6 (Langereis blood group)	ABC transporters - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu02010/image
100227510	CENPQ; centromere protein Q	-	-
101233532	RASGRF2; Ras protein specific guanine nucleotide releasing factor 2	MAPK signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04010/image
100228314	NTN3; netrin 3	-	-
105759989	pleckstrin homology domain-containing family A member 7-like	-	-
100221830	POLB; DNA polymerase beta	Base excision repair - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03410/image
100221464	CKAP2; cytoskeleton associated protein 2	-	-
100225746	FADS1; fatty acid desaturase 1	Biosynthesis of unsaturated fatty acids - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01040/image
100225746	FADS1; fatty acid desaturase 1	Fatty acid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01212/image
101233290	FABP3; fatty acid binding protein 3	PPAR signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03320/image
101233537	lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog	-	-
100223443	MAMDC2; MAM domain containing 2	-	-
101233536	solute carrier family 2, facilitated glucose transporter member 11-like	-	-
100224497	probable threonine--tRNA ligase 2, cytoplasmic	Aminoacyl-tRNA biosynthesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00970/image
105759909	U2 small nuclear ribonucleoprotein B''-like	-	-
100224948	ID2; inhibitor of DNA binding 2, HLH protein	TGF-beta signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04350/image
105760732	uncharacterized LOC105760732	-	-
105759908	nck-associated protein 1-like	-	-
101233284	serine/threonine-protein kinase PAK 3-like	-	-
100223619	keratin, type I cytoskeletal 15-like	-	-
101233283	fibroblast growth factor receptor 2-like	-	-
100224511	ARIH1; ariadne RBR E3 ubiquitin protein ligase 1	-	-
100221686	MED20; mediator complex subunit 20	-	-
100229881	T-cell acute lymphocytic leukemia protein 2-like	-	-
100222937	NUDT8; nudix hydrolase 8	-	-
100222934	CYTIP; cytohesin 1 interacting protein	-	-
100222935	STK35; serine/threonine kinase 35	-	-
100222932	CDC73; cell division cycle 73	-	-
100222933	SBF2; SET binding factor 2	-	-
100222930	SEPT8; septin 8	-	-
100222931	FBLN5; fibulin 5	-	-
100222938	rho guanine nucleotide exchange factor 16-like	-	-
100222939	glycerol-3-phosphate acyltransferase 3-like	-	-
101232888	fermitin family homolog 2-like	-	-
101232889	SOGA3; protein SOGA3	-	-
100224516	runt-related transcription factor 1-like	Tight junction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04530/image
101232887	NDUFAF2; NADH:ubiquinone oxidoreductase complex assembly factor 2	-	-
101232884	CENPT; centromere protein T	-	-
101232882	ARL14EPL; ADP ribosylation factor like GTPase 14 effector protein like	-	-
100218794	PXK; PX domain containing serine/threonine kinase like	-	-
101232880	THO complex subunit 2-like	-	-
100230320	FKBP1B; FK506 binding protein 1B	-	-
100230321	TTC32; tetratricopeptide repeat domain 32	-	-
100230322	ligand of Numb protein X 2-like	-	-
100230323	TOM1L1; target of myb1 like 1 membrane trafficking protein	-	-
100230324	TMLHE; trimethyllysine hydroxylase, epsilon	Lysine degradation - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00310/image
100230326	FAAH2; fatty acid amide hydrolase 2	-	-
100230327	NDRG1; N-myc downstream regulated 1	-	-
100230328	keratin, type II cytoskeletal cochleal-like	-	-
100230329	WBP2; WW domain binding protein 2	-	-
tRNA-His	tRNA-His	Aminoacyl-tRNA biosynthesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00970/image
100224093	SLC6A13; solute carrier family 6 member 13	-	-
100224092	ADP-ribosylation factor-like protein 1	-	-
100224091	PQLC3; PQ loop repeat containing 3	-	-
100224090	COL7A1; collagen type VII alpha 1 chain	-	-
100223444	ODF2; outer dense fiber of sperm tails 2	-	-
100224096	CCND2; cyclin D2	FoxO signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04068/image
100224096	CCND2; cyclin D2	Cell cycle - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04110/image
100224096	CCND2; cyclin D2	p53 signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04115/image
100224096	CCND2; cyclin D2	Cellular senescence - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04218/image
100224096	CCND2; cyclin D2	Wnt signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04310/image
100224096	CCND2; cyclin D2	Hedgehog signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04340/image
100224096	CCND2; cyclin D2	Focal adhesion - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04510/image
100224095	CMPK2; cytidine/uridine monophosphate kinase 2	Pyrimidine metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00240/image
100224095	CMPK2; cytidine/uridine monophosphate kinase 2	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100224094	ERC2; ELKS/RAB6-interacting/CAST family member 2	-	-
105758869	SCNM1; sodium channel modifier 1	-	-
100224098	SEMA3F; semaphorin 3F	-	-
100223258	MARCH2; membrane associated ring-CH-type finger 2	-	-
100189992	SAMD12; sterile alpha motif domain containing 12	-	-
100190170	PTGR2; prostaglandin reductase 2	-	-
100220709	serine/Arginine-related protein 53	-	-
105758868	uncharacterized LOC105758868	-	-
105759984	5'-AMP-activated protein kinase catalytic subunit alpha-1-like	-	-
100224899	GALC; galactosylceramidase	Sphingolipid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00600/image
100224899	GALC; galactosylceramidase	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100224899	GALC; galactosylceramidase	Lysosome - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04142/image
100224898	INPP4B; inositol polyphosphate-4-phosphatase type II B	Inositol phosphate metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00562/image
100224898	INPP4B; inositol polyphosphate-4-phosphatase type II B	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100224898	INPP4B; inositol polyphosphate-4-phosphatase type II B	Phosphatidylinositol signaling system - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04070/image
100225747	ARFGAP1; ADP ribosylation factor GTPase activating protein 1	Endocytosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04144/image
100224893	MPP7; membrane palmitoylated protein 7	-	-
100229919	AK5; adenylate kinase 5	Purine metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00230/image
100229919	AK5; adenylate kinase 5	Thiamine metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00730/image
100229919	AK5; adenylate kinase 5	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100224891	ASNS; asparagine synthetase (glutamine-hydrolyzing)	Alanine, aspartate and glutamate metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00250/image
100224891	ASNS; asparagine synthetase (glutamine-hydrolyzing)	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100224891	ASNS; asparagine synthetase (glutamine-hydrolyzing)	Biosynthesis of amino acids - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01230/image
100224890	CLMN; calmin	-	-
100224897	ZBTB46; zinc finger and BTB domain containing 46	-	-
101233686	PHOX2A; paired like homeobox 2a	-	-
100224895	NTSR1; neurotensin receptor 1	Calcium signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04020/image
100224895	NTSR1; neurotensin receptor 1	Neuroactive ligand-receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04080/image
100224894	coiled-coil domain-containing protein 180-like	-	-
100225014	UHRF1BP1; UHRF1 binding protein 1	-	-
100228903	KLHL36; kelch like family member 36	-	-
100225543	glutathione peroxidase 7-like	Glutathione metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00480/image
100225543	glutathione peroxidase 7-like	Arachidonic acid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00590/image
100225016	CEP131, AZI1; centrosomal protein 131	-	-
100229915	DRC3, LRRC48; dynein regulatory complex subunit 3	-	-
101234021	C8H14orf80; chromosome 8 open reading frame, human C14orf80	-	-
100224018	ABCC5; ATP binding cassette subfamily C member 5	ABC transporters - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu02010/image
100222240	KIFC3; kinesin family member C3	-	-
100227754	SLC3A1; solute carrier family 3 member 1	-	-
100225010	UBE3D; ubiquitin protein ligase E3D	-	-
100228183	sugar phosphate exchanger 2-like	-	-
100220700	AIRE; autoimmune regulator	Ubiquitin mediated proteolysis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04120/image
100228185	PHF5A; PHD finger protein 5A	Spliceosome - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03040/image
100228184	THOC5; THO complex 5	RNA transport - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03013/image
100228187	STARD13; StAR related lipid transfer domain containing 13	-	-
100228186	SLC41A2; solute carrier family 41 member 2	-	-
100229588	BBX; BBX, HMG-box containing	-	-
100227756	BMF; Bcl2 modifying factor	-	-
100223919	PLD4; phospholipase D family member 4	Glycerophospholipid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00564/image
100223919	PLD4; phospholipase D family member 4	Ether lipid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00565/image
100223919	PLD4; phospholipase D family member 4	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100229582	VTI1B; vesicle transport through interaction with t-SNAREs 1B	SNARE interactions in vesicular transport - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04130/image
100229583	BRMS1L; breast cancer metastasis-suppressor 1-like	-	-
100223918	SNX5; sorting nexin 5	Endocytosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04144/image
100229586	MAP3K9; mitogen-activated protein kinase kinase kinase 9	-	-
100229587	TMEM229B; transmembrane protein 229B	-	-
100229584	GLCCI1; glucocorticoid induced 1	-	-
100227974	IRAK4; interleukin 1 receptor associated kinase 4	MAPK signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04010/image
100227974	IRAK4; interleukin 1 receptor associated kinase 4	Toll-like receptor signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04620/image
100227974	IRAK4; interleukin 1 receptor associated kinase 4	NOD-like receptor signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04621/image
100227974	IRAK4; interleukin 1 receptor associated kinase 4	Influenza A - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu05164/image
100219916	GRIP1; glutamate receptor interacting protein 1	-	-
100219917	NPM3; nucleophosmin/nucleoplasmin 3	-	-
100222216	serine/threonine-protein kinase pim-1-like	AGE-RAGE signaling pathway in diabetic complications - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04933/image
100221602	BTBD1; BTB domain containing 1	-	-
100221605	PDCD1LG2; programmed cell death 1 ligand 2	Cell adhesion molecules (CAMs) - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04514/image
100227753	PNN; pinin, desmosome associated protein	RNA transport - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03013/image
100227753	PNN; pinin, desmosome associated protein	mRNA surveillance pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03015/image
100221607	NOA1; nitric oxide associated 1	-	-
100219911	ATXN1L; ataxin 1 like	-	-
100221357	KIF13B; kinesin family member 13B	-	-
100221356	VPS54; VPS54, GARP complex subunit	-	-
101233065	uncharacterized LOC101233065	-	-
100227752	LRGUK; leucine rich repeats and guanylate kinase domain containing	-	-
100218810	PIP4K2B; phosphatidylinositol 5-phosphate 4-kinase type-2 beta	Inositol phosphate metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00562/image
100218810	PIP4K2B; phosphatidylinositol 5-phosphate 4-kinase type-2 beta	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100218810	PIP4K2B; phosphatidylinositol 5-phosphate 4-kinase type-2 beta	Phosphatidylinositol signaling system - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04070/image
100218810	PIP4K2B; phosphatidylinositol 5-phosphate 4-kinase type-2 beta	Regulation of actin cytoskeleton - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04810/image
100221352	MAL; mal, T-cell differentiation protein	-	-
101233061	FAM124A; family with sequence similarity 124 member A	-	-
100223470	SNX19; sorting nexin 19	-	-
100190589	NSFL1C; NSFL1 cofactor	Protein processing in endoplasmic reticulum - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04141/image
100224546	LACTB; lactamase beta	-	-
100232473	TMCO6; transmembrane and coiled-coil domains 6	-	-
100190582	RPRD1B; regulation of nuclear pre-mRNA domain containing 1B	-	-
100190581	CSRP2; cysteine and glycine rich protein 2	-	-
100221413	neuferricin	-	-
100190587	NSMCE1; NSE1 homolog, SMC5-SMC6 complex component	-	-
105758986	MAJIN, C12H11orf85; membrane anchored junction protein	-	-
100190585	beta-globin-like	-	-
100219889	traB domain-containing protein-like	-	-
100225274	LIPT2; lipoyl(octanoyl) transferase 2 (putative)	Lipoic acid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00785/image
100225274	LIPT2; lipoyl(octanoyl) transferase 2 (putative)	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100222555	DNAJB14; DnaJ heat shock protein family (Hsp40) member B14	-	-
100228983	GDF9; growth differentiation factor 9	Cytokine-cytokine receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04060/image
100232471	cytochrome c oxidase assembly protein COX15 homolog	Oxidative phosphorylation - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00190/image
100232471	cytochrome c oxidase assembly protein COX15 homolog	Porphyrin and chlorophyll metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00860/image
100232471	cytochrome c oxidase assembly protein COX15 homolog	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100228985	PAXIP1; PAX interacting protein 1	-	-
100225271	RIOX2, MINA; ribosomal oxygenase 2	-	-
100222552	SLC9B2; solute carrier family 9 member B2	-	-
100222553	CCDC126; coiled-coil domain containing 126	-	-
100228989	E3 ubiquitin-protein ligase PDZRN3	-	-
100228988	MGAT5; mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase	N-Glycan biosynthesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00510/image
100228988	MGAT5; mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100224542	DKK2; dickkopf WNT signaling pathway inhibitor 2	Wnt signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04310/image
100222558	HDAC3; histone deacetylase 3	-	-
100225279	aryl-hydrocarbon-interacting protein-like 1	-	-
100232477	UBR7; ubiquitin protein ligase E3 component n-recognin 7 (putative)	-	-
100229630	PCDH10; protocadherin-10	-	-
100223606	RSPH9; radial spoke head 9 homolog	-	-
100223605	AGMO; alkylglycerol monooxygenase	-	-
100229633	XKR7; XK related 7	-	-
100229634	ZDHHC22; zinc finger DHHC-type containing 22	-	-
100232474	CLASP2; cytoplasmic linker associated protein 2	-	-
100223601	FERD3L; Fer3 like bHLH transcription factor	-	-
100229637	LRRC55; leucine rich repeat containing 55	-	-
100229638	MAST4; microtubule associated serine/threonine kinase family member 4	-	-
100232475	COLGALT2, GLT25D2; collagen beta(1-O)galactosyltransferase 2	Lysine degradation - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00310/image
100232475	COLGALT2, GLT25D2; collagen beta(1-O)galactosyltransferase 2	Other types of O-glycan biosynthesis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00514/image
100226897	LZTR1; leucine zipper like transcription regulator 1	-	-
100223609	RFTN1; raftlin, lipid raft linker 1	-	-
100223608	EIF1B; eukaryotic translation initiation factor 1B	RNA transport - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03013/image
100222428	UBA2; ubiquitin like modifier activating enzyme 2	Ubiquitin mediated proteolysis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04120/image
100226118	ZRANB3; zinc finger RANBP2-type containing 3	-	-
100217981	RGS2; regulator of G-protein signaling 2	-	-
100229453	pleckstrin homology domain-containing family F member 1-like	-	-
100217987	cytochrome P450 2J2	-	-
100217984	STIM2; stromal interaction molecule 2	Calcium signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04020/image
100886705	MIRLET7A-3, tgu-let-7a-3; microRNA let-7a-3	-	-
100217989	RP2; retinitis pigmentosa 2 (X-linked recessive)	-	-
100229455	FGR; FGR proto-oncogene, Src family tyrosine kinase	-	-
100224717	KNTC1; kinetochore associated 1	-	-
101234025	cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha'-like	-	-
100226892	NOP2; NOP2 nucleolar protein	-	-
100225748	ubiquitin carboxyl-terminal hydrolase 32	-	-
100225762	RAD51B; RAD51 paralog B	Homologous recombination - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu03440/image
100228900	DCAF10; DDB1 and CUL4 associated factor 10	-	-
105758864	KIRREL; kin of IRRE like (Drosophila)	-	-
100225944	ACER3; alkaline ceramidase 3	Sphingolipid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00600/image
101233259	nardilysin-like	-	-
101233867	outer dense fiber protein 2-like	-	-
100225761	TDP1; tyrosyl-DNA phosphodiesterase 1	-	-
100225766	CDK14; cyclin dependent kinase 14	-	-
100228904	BCO1, BCMO1; beta-carotene oxygenase 1	Retinol metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00830/image
100228904	BCO1, BCMO1; beta-carotene oxygenase 1	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
105760499	baculoviral IAP repeat-containing protein 7-B-like	-	-
105760498	eukaryotic translation initiation factor 3 subunit A-like	-	-
100218539	UBTD2; ubiquitin domain containing 2	-	-
100218538	KIF5C; kinesin family member 5C	Endocytosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04144/image
105760369	cytoplasmic phosphatidylinositol transfer protein 1-like	-	-
100218533	CACTIN; cactin, spliceosome C complex subunit	-	-
100218532	DLG3; discs large MAGUK scaffold protein 3	Tight junction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04530/image
105760493	feather beta keratin-like	-	-
100225765	ATG13; autophagy related 13	Autophagy - other - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04136/image
100225765	ATG13; autophagy related 13	Autophagy - animal - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04140/image
105760495	ankyrin-3-like	-	-
100218536	CLDN2; claudin 2	Cell adhesion molecules (CAMs) - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04514/image
100218536	CLDN2; claudin 2	Tight junction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04530/image
100218535	FAM193B; family with sequence similarity 193 member B	-	-
100218534	GLA; galactosidase alpha	Galactose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00052/image
100218534	GLA; galactosidase alpha	Glycerolipid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00561/image
100218534	GLA; galactosidase alpha	Sphingolipid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00600/image
100218534	GLA; galactosidase alpha	Glycosphingolipid biosynthesis - globo and isoglobo series - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00603/image
100218534	GLA; galactosidase alpha	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100218534	GLA; galactosidase alpha	Lysosome - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04142/image
100225850	DGKZ; diacylglycerol kinase zeta	Glycerolipid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00561/image
100225850	DGKZ; diacylglycerol kinase zeta	Glycerophospholipid metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00564/image
100225850	DGKZ; diacylglycerol kinase zeta	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
100225850	DGKZ; diacylglycerol kinase zeta	Phosphatidylinositol signaling system - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04070/image
100225851	CABP2; calcium binding protein 2	-	-
100225852	death effector domain-containing protein-like	-	-
100225853	CCT4; chaperonin containing TCP1 subunit 4	-	-
100225855	KBTBD4; kelch repeat and BTB domain containing 4	-	-
100225856	PPFIA1; PTPRF interacting protein alpha 1	-	-
101233754	DNTTIP1; deoxynucleotidyltransferase terminal interacting protein 1	-	-
100225858	PCDHGC3; protocadherin gamma-C3	-	-
100225859	USH2A; usherin	-	-
100223250	uncharacterized oxidoreductase C663.06c-like	-	-
100192322	TPM1; tropomyosin 1 (alpha)	Cardiac muscle contraction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04260/image
100192322	TPM1; tropomyosin 1 (alpha)	Adrenergic signaling in cardiomyocytes - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04261/image
100230118	RHBDD1; rhomboid domain containing 1	-	-
100221206	POC5; POC5 centriolar protein	-	-
105760418	protein EMSY-like	-	-
100221201	FOXL1; forkhead box L1	-	-
100224603	A-kinase anchor protein 10, mitochondrial-like	-	-
100227728	MMP9; matrix metallopeptidase 9	-	-
100227729	RALGAPA2; Ral GTPase activating protein catalytic alpha subunit 2	-	-
101233753	ras-related protein Rab-6A-like	-	-
100228050	LINGO1; leucine rich repeat and Ig domain containing 1	-	-
100227720	NAA15; N(alpha)-acetyltransferase 15, NatA auxiliary subunit	-	-
100229961	SATB2; SATB homeobox 2	-	-
100227722	GABRB2; gamma-aminobutyric acid type A receptor beta2 subunit	Neuroactive ligand-receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04080/image
100227723	SPTB; spectrin beta, erythrocytic	-	-
100229964	septin-11-like	-	-
100229965	DNA replication complex GINS protein PSF1-like	-	-
100227726	BLOC1S5; biogenesis of lysosomal organelles complex 1 subunit 5	-	-
100227727	UPP2; uridine phosphorylase 2	Pyrimidine metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00240/image
100227727	UPP2; uridine phosphorylase 2	Drug metabolism - other enzymes - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00983/image
100227727	UPP2; uridine phosphorylase 2	Metabolic pathways - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu01100/image
105758993	COL6A6; collagen type VI alpha 6 chain	-	-
100232460	E2F7; E2F transcription factor 7	-	-
105758991	proline-rich receptor-like protein kinase PERK9	-	-
105758990	WIPF3; WAS/WASL interacting protein family member 3	-	-
105758997	uncharacterized LOC105758997	-	-
105758996	uncharacterized LOC105758996	-	-
105758995	TMEM42; transmembrane protein 42	-	-
105758994	protein asteroid homolog 1-like	-	-
100232469	glutathione S-transferase theta-1-like	-	-
100232468	RRP12; ribosomal RNA processing 12 homolog	-	-
105758999	uncharacterized LOC105758999	-	-
105758998	uncharacterized LOC105758998	-	-
105760723	sodium- and chloride-dependent taurine transporter-like	-	-
100224713	CTGF; connective tissue growth factor	Apelin signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04371/image
100231178	leucine-rich repeat-containing protein 52-like	-	-
105760720	glycerol-3-phosphate acyltransferase 1, mitochondrial-like	-	-
100219610	CXCR5; C-X-C motif chemokine receptor 5	Cytokine-cytokine receptor interaction - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04060/image
100223813	GADD45G; growth arrest and DNA damage inducible gamma	MAPK signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04010/image
100223813	GADD45G; growth arrest and DNA damage inducible gamma	FoxO signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04068/image
100223813	GADD45G; growth arrest and DNA damage inducible gamma	Cell cycle - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04110/image
100223813	GADD45G; growth arrest and DNA damage inducible gamma	p53 signaling pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04115/image
100223813	GADD45G; growth arrest and DNA damage inducible gamma	Apoptosis - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04210/image
100223813	GADD45G; growth arrest and DNA damage inducible gamma	Cellular senescence - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu04218/image
100221226	ME2; malic enzyme 2	Pyruvate metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00620/image
