geneID	Description	Pathway	Pathway_map
PHAVU_008G001500g	hypothetical protein	Plant hormone signal transduction - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04075/image
PHAVU_005G118100g	hypothetical protein	Protein processing in endoplasmic reticulum - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04141/image
PHAVU_011G036700g	hypothetical protein	Plant hormone signal transduction - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04075/image
PHAVU_003G250200g	hypothetical protein	-	-
PHAVU_006G050300g	hypothetical protein	-	-
PHAVU_008G258800g	hypothetical protein	-	-
PHAVU_002G109000g	hypothetical protein	-	-
PHAVU_007G0769000	hypothetical protein	-	-
PHAVU_007G0769001	hypothetical protein	-	-
PHAVU_007G0769002	hypothetical protein	Pentose and glucuronate interconversions - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00040/image
PHAVU_007G0769002	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_010G118600g	hypothetical protein	-	-
PHAVU_008G150300g	hypothetical protein	-	-
PHAVU_009G023300g	hypothetical protein	-	-
PHAVU_009G121800g	hypothetical protein	-	-
PHAVU_008G280600g	hypothetical protein	-	-
PHAVU_008G218000g	hypothetical protein	-	-
PHAVU_002G232900g	hypothetical protein	ABC transporters - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu02010/image
PHAVU_006G080800g	hypothetical protein	MAPK signaling pathway - plant - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04016/image
PHAVU_006G080800g	hypothetical protein	Plant hormone signal transduction - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04075/image
PHAVU_005G011400g	hypothetical protein	Ribosome - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu03010/image
PHAVU_003G207700g	hypothetical protein	-	-
PHAVU_011G209300g	hypothetical protein	-	-
PHAVU_011G046700g	hypothetical protein	-	-
PHAVU_008G131200g	hypothetical protein	-	-
PHAVU_002G317000g	hypothetical protein	-	-
PHAVU_004G129400g	hypothetical protein	Protein processing in endoplasmic reticulum - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04141/image
PHAVU_003G008500g	hypothetical protein	-	-
PHAVU_001G087100g	hypothetical protein	-	-
PHAVU_003G028900g	hypothetical protein	-	-
PHAVU_009G117600g	hypothetical protein	Sulfur relay system - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04122/image
PHAVU_004G178600g	hypothetical protein	-	-
PHAVU_002G197100g	hypothetical protein	-	-
PHAVU_011G091700g	hypothetical protein	-	-
PHAVU_007G137500g	hypothetical protein	-	-
PHAVU_007G229800g	hypothetical protein	-	-
PHAVU_007G069600g	hypothetical protein	-	-
PHAVU_003G201400g	hypothetical protein	-	-
PHAVU_008G291700g	hypothetical protein	-	-
PHAVU_005G005300g	hypothetical protein	-	-
PHAVU_005G167500g	hypothetical protein	Endocytosis - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04144/image
PHAVU_007G233100g	hypothetical protein	-	-
PHAVU_009G209100g	hypothetical protein	-	-
PHAVU_003G181700g	hypothetical protein	-	-
PHAVU_008G261400g	hypothetical protein	Inositol phosphate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00562/image
PHAVU_008G261400g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_009G086300g	hypothetical protein	-	-
PHAVU_009G213800g	hypothetical protein	-	-
PHAVU_002G046700g	hypothetical protein	-	-
PHAVU_001G125100g	hypothetical protein	-	-
PHAVU_008G096500g	hypothetical protein	Porphyrin and chlorophyll metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00860/image
PHAVU_008G096500g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_008G096500g	hypothetical protein	Biosynthesis of secondary metabolites - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01110/image
PHAVU_008G285000g	hypothetical protein	-	-
PHAVU_001G171800g	hypothetical protein	-	-
PHAVU_001G076500g	hypothetical protein	-	-
PHAVU_003G236300g	hypothetical protein	-	-
PHAVU_002G265900g	hypothetical protein	Ribosome biogenesis in eukaryotes - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu03008/image
PHAVU_004G116300g	hypothetical protein	-	-
PHAVU_001G072600g	hypothetical protein	Glycolysis / Gluconeogenesis - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00010/image
PHAVU_001G072600g	hypothetical protein	Ascorbate and aldarate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00053/image
PHAVU_001G072600g	hypothetical protein	Fatty acid degradation - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00071/image
PHAVU_001G072600g	hypothetical protein	Valine, leucine and isoleucine degradation - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00280/image
PHAVU_001G072600g	hypothetical protein	Lysine degradation - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00310/image
PHAVU_001G072600g	hypothetical protein	Arginine and proline metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00330/image
PHAVU_001G072600g	hypothetical protein	Histidine metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00340/image
PHAVU_001G072600g	hypothetical protein	Tryptophan metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00380/image
PHAVU_001G072600g	hypothetical protein	beta-Alanine metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00410/image
PHAVU_001G072600g	hypothetical protein	Glycerolipid metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00561/image
PHAVU_001G072600g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_001G072600g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_001G072600g	hypothetical protein	Biosynthesis of secondary metabolites - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01110/image
PHAVU_003G051400g	hypothetical protein	-	-
PHAVU_007G187800g	hypothetical protein	-	-
PHAVU_004G098100g	hypothetical protein	Pentose and glucuronate interconversions - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00040/image
PHAVU_006G014900g	hypothetical protein	Plant hormone signal transduction - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04075/image
PHAVU_002G231600g	hypothetical protein	Protein processing in endoplasmic reticulum - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04141/image
PHAVU_002G257500g	hypothetical protein	-	-
PHAVU_009G015300g	hypothetical protein	-	-
PHAVU_001G119700g	hypothetical protein	-	-
PHAVU_007G250800g	hypothetical protein	-	-
PHAVU_002G068800g	hypothetical protein	-	-
PHAVU_005G088600g	hypothetical protein	-	-
PHAVU_007G050200g	hypothetical protein	-	-
PHAVU_011G162400g	hypothetical protein	-	-
PHAVU_003G238000g	hypothetical protein	-	-
PHAVU_003G031400g	hypothetical protein	Glycerolipid metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00561/image
PHAVU_003G031400g	hypothetical protein	Glycerophospholipid metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00564/image
PHAVU_003G031400g	hypothetical protein	Biosynthesis of secondary metabolites - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01110/image
PHAVU_002G306600g	hypothetical protein	-	-
PHAVU_006G087300g	hypothetical protein	Starch and sucrose metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00500/image
PHAVU_006G087300g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_006G1390000	hypothetical protein	-	-
PHAVU_006G1390001	hypothetical protein	-	-
PHAVU_001G142500g	hypothetical protein	-	-
PHAVU_011G173700g	hypothetical protein	-	-
PHAVU_008G228800g	hypothetical protein	-	-
PHAVU_001G067700g	hypothetical protein	-	-
PHAVU_007G071300g	hypothetical protein	Purine metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00230/image
PHAVU_007G071300g	hypothetical protein	Pyrimidine metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00240/image
PHAVU_007G071300g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_007G071300g	hypothetical protein	RNA polymerase - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu03020/image
PHAVU_010G126500g	hypothetical protein	-	-
PHAVU_006G032200g	hypothetical protein	-	-
PHAVU_011G145600g	hypothetical protein	-	-
PHAVU_002G185400g	hypothetical protein	-	-
PHAVU_009G208400g	hypothetical protein	-	-
PHAVU_006G090000g	hypothetical protein	-	-
PHAVU_007G017000g	hypothetical protein	-	-
PHAVU_009G085000g	hypothetical protein	-	-
PHAVU_009G136700g	hypothetical protein	-	-
PHAVU_002G129900g	hypothetical protein	-	-
PHAVU_010G047700g	hypothetical protein	-	-
PHAVU_002G175900g	hypothetical protein	-	-
PHAVU_003G256300g	hypothetical protein	-	-
PHAVU_011G210000g	hypothetical protein	-	-
PHAVU_L006100g	hypothetical protein	-	-
PHAVU_004G0646001	hypothetical protein	Zeatin biosynthesis - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00908/image
PHAVU_004G0646001	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_004G0646001	hypothetical protein	Biosynthesis of secondary metabolites - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01110/image
PHAVU_004G0646000	hypothetical protein	Zeatin biosynthesis - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00908/image
PHAVU_004G0646000	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_004G0646000	hypothetical protein	Biosynthesis of secondary metabolites - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01110/image
PHAVU_011G009100g	hypothetical protein	-	-
PHAVU_011G202400g	hypothetical protein	-	-
PHAVU_008G165500g	hypothetical protein	-	-
PHAVU_009G005000g	hypothetical protein	Proteasome - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu03050/image
PHAVU_007G147400g	hypothetical protein	ABC transporters - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu02010/image
PHAVU_004G075700g	hypothetical protein	-	-
PHAVU_010G103500g	hypothetical protein	-	-
PHAVU_008G275300g	hypothetical protein	-	-
PHAVU_001G195200g	hypothetical protein	-	-
PHAVU_004G005400g	hypothetical protein	-	-
PHAVU_002G069500g	hypothetical protein	-	-
PHAVU_010G1170001	hypothetical protein	-	-
PHAVU_010G1170000	hypothetical protein	-	-
PHAVU_009G018100g	hypothetical protein	-	-
PHAVU_002G095000g	hypothetical protein	-	-
PHAVU_007G211000g	hypothetical protein	-	-
PHAVU_006G198500g	hypothetical protein	Oxidative phosphorylation - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00190/image
PHAVU_003G106000g	hypothetical protein	-	-
PHAVU_003G247500g	hypothetical protein	-	-
PHAVU_004G061000g	hypothetical protein	-	-
PHAVU_006G219900g	hypothetical protein	-	-
PHAVU_002G166000g	hypothetical protein	-	-
PHAVU_005G054400g	hypothetical protein	-	-
PHAVU_004G108600g	hypothetical protein	-	-
PHAVU_003G178100g	hypothetical protein	-	-
PHAVU_007G090700g	hypothetical protein	-	-
PHAVU_008G113500g	hypothetical protein	-	-
PHAVU_010G127000g	hypothetical protein	Plant hormone signal transduction - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04075/image
PHAVU_006G070800g	hypothetical protein	-	-
PHAVU_005G149900g	hypothetical protein	-	-
PHAVU_005G024600g	hypothetical protein	-	-
PHAVU_004G176700g	hypothetical protein	-	-
PHAVU_004G016300g	hypothetical protein	-	-
PHAVU_010G1074000	hypothetical protein	-	-
PHAVU_010G1074001	hypothetical protein	-	-
PHAVU_008G149000g	hypothetical protein	-	-
PHAVU_002G195100g	hypothetical protein	-	-
PHAVU_002G178700g	hypothetical protein	RNA degradation - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu03018/image
PHAVU_005G050500g	hypothetical protein	-	-
PHAVU_011G006900g	hypothetical protein	-	-
PHAVU_008G160100g	hypothetical protein	-	-
PHAVU_002G186800g	hypothetical protein	-	-
PHAVU_011G019600g	hypothetical protein	-	-
PHAVU_011G152400g	hypothetical protein	-	-
PHAVU_005G056600g	hypothetical protein	-	-
PHAVU_007G276600g	hypothetical protein	-	-
PHAVU_004G065900g	hypothetical protein	-	-
PHAVU_011G203100g	hypothetical protein	-	-
PHAVU_001G190400g	hypothetical protein	-	-
PHAVU_007G272700g	hypothetical protein	-	-
PHAVU_007G080500g	hypothetical protein	Ribosome - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu03010/image
PHAVU_002G248600g	hypothetical protein	-	-
PHAVU_002G312500g	hypothetical protein	-	-
PHAVU_007G123400g	hypothetical protein	-	-
PHAVU_003G025300g	hypothetical protein	-	-
PHAVU_003G107500g	hypothetical protein	Pentose and glucuronate interconversions - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00040/image
PHAVU_003G107500g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_008G180900g	hypothetical protein	-	-
PHAVU_001G027800g	hypothetical protein	-	-
PHAVU_005G031500g	hypothetical protein	Carotenoid biosynthesis - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00906/image
PHAVU_005G031500g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_005G031500g	hypothetical protein	Biosynthesis of secondary metabolites - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01110/image
PHAVU_005G055100g	hypothetical protein	-	-
PHAVU_002G063900g	hypothetical protein	-	-
PHAVU_006G202900g	hypothetical protein	-	-
PHAVU_008G034400g	hypothetical protein	-	-
PHAVU_010G151800g	hypothetical protein	-	-
PHAVU_011G020200g	hypothetical protein	Ubiquinone and other terpenoid-quinone biosynthesis - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00130/image
PHAVU_011G020200g	hypothetical protein	Phenylalanine metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00360/image
PHAVU_011G020200g	hypothetical protein	Phenylpropanoid biosynthesis - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00940/image
PHAVU_011G020200g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_011G020200g	hypothetical protein	Biosynthesis of secondary metabolites - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01110/image
PHAVU_008G010100g	hypothetical protein	Aminoacyl-tRNA biosynthesis - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00970/image
PHAVU_008G068900g	hypothetical protein	-	-
PHAVU_005G108000g	hypothetical protein	-	-
PHAVU_001G143500g	hypothetical protein	-	-
PHAVU_010G093500g	hypothetical protein	-	-
PHAVU_009G101800g	hypothetical protein	-	-
PHAVU_003G074400g	hypothetical protein	-	-
PHAVU_008G064200g	hypothetical protein	-	-
PHAVU_006G063300g	hypothetical protein	-	-
PHAVU_008G163600g	hypothetical protein	-	-
PHAVU_003G129900g	hypothetical protein	-	-
PHAVU_004G019300g	hypothetical protein	-	-
PHAVU_003G004600g	hypothetical protein	-	-
PHAVU_001G260800g	hypothetical protein	Thiamine metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00730/image
PHAVU_001G260800g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_005G133100g	hypothetical protein	-	-
PHAVU_009G147800g	hypothetical protein	-	-
PHAVU_003G070500g	hypothetical protein	-	-
PHAVU_011G001300g	hypothetical protein	-	-
PHAVU_001G224900g	hypothetical protein	-	-
PHAVU_011G067000g	hypothetical protein	-	-
PHAVU_004G035800g	hypothetical protein	-	-
PHAVU_006G182400g	hypothetical protein	-	-
PHAVU_008G072200g	hypothetical protein	-	-
PHAVU_006G120900g	hypothetical protein	Ubiquitin mediated proteolysis - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04120/image
PHAVU_006G019300g	hypothetical protein	-	-
PHAVU_007G248200g	hypothetical protein	-	-
PHAVU_005G123600g	hypothetical protein	-	-
PHAVU_002G291700g	hypothetical protein	-	-
PHAVU_008G063100g	hypothetical protein	-	-
PHAVU_008G005000g	hypothetical protein	-	-
PHAVU_005G006800g	hypothetical protein	-	-
PHAVU_005G113400g	hypothetical protein	-	-
PHAVU_006G221300g	hypothetical protein	-	-
PHAVU_008G204300g	hypothetical protein	-	-
PHAVU_002G223800g	hypothetical protein	-	-
PHAVU_011G094900g	hypothetical protein	-	-
PHAVU_002G271100g	hypothetical protein	-	-
PHAVU_001G141200g	hypothetical protein	-	-
PHAVU_003G011500g	hypothetical protein	-	-
PHAVU_008G0966000	hypothetical protein	-	-
PHAVU_008G0966001	hypothetical protein	-	-
PHAVU_007G118700g	hypothetical protein	-	-
PHAVU_002G036400g	hypothetical protein	-	-
PHAVU_007G069500g	hypothetical protein	-	-
PHAVU_006G060000g	hypothetical protein	-	-
PHAVU_005G136500g	hypothetical protein	SNARE interactions in vesicular transport - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04130/image
PHAVU_008G272500g	hypothetical protein	Glycerophospholipid metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00564/image
PHAVU_008G272500g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_008G272500g	hypothetical protein	Biosynthesis of secondary metabolites - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01110/image
PHAVU_008G272500g	hypothetical protein	Phosphatidylinositol signaling system - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04070/image
PHAVU_004G038200g	hypothetical protein	-	-
PHAVU_001G040100g	hypothetical protein	-	-
PHAVU_006G175200g	hypothetical protein	Taurine and hypotaurine metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00430/image
PHAVU_006G175200g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_008G134100g	hypothetical protein	-	-
PHAVU_001G030200g	hypothetical protein	-	-
PHAVU_001G140300g	hypothetical protein	-	-
PHAVU_002G210100g	hypothetical protein	-	-
PHAVU_002G009200g	hypothetical protein	-	-
PHAVU_001G262600g	hypothetical protein	-	-
PHAVU_003G211700g	hypothetical protein	DNA replication - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu03030/image
PHAVU_003G211700g	hypothetical protein	Nucleotide excision repair - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu03420/image
PHAVU_003G211700g	hypothetical protein	Mismatch repair - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu03430/image
PHAVU_009G069300g	hypothetical protein	-	-
PHAVU_006G041200g	hypothetical protein	-	-
PHAVU_006G025500g	hypothetical protein	-	-
PHAVU_003G143600g	hypothetical protein	-	-
PHAVU_003G215600g	hypothetical protein	-	-
PHAVU_007G247400g	hypothetical protein	-	-
PHAVU_007G050100g	hypothetical protein	-	-
PHAVU_001G095400g	hypothetical protein	Pentose phosphate pathway - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00030/image
PHAVU_001G095400g	hypothetical protein	Pentose and glucuronate interconversions - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00040/image
PHAVU_001G095400g	hypothetical protein	Carbon fixation in photosynthetic organisms - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00710/image
PHAVU_001G095400g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_001G095400g	hypothetical protein	Biosynthesis of secondary metabolites - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01110/image
PHAVU_001G095400g	hypothetical protein	Carbon metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01200/image
PHAVU_001G095400g	hypothetical protein	Biosynthesis of amino acids - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01230/image
PHAVU_003G076600g	hypothetical protein	-	-
PHAVU_006G110300g	hypothetical protein	-	-
PHAVU_001G161300g	hypothetical protein	-	-
PHAVU_006G144800g	hypothetical protein	-	-
PHAVU_001G240800g	hypothetical protein	-	-
PHAVU_003G209200g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G209200g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_003G209200g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_003G209200g	hypothetical protein	Biosynthesis of secondary metabolites - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01110/image
PHAVU_003G209200g	hypothetical protein	Carbon metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01200/image
PHAVU_006G176100g	hypothetical protein	-	-
PHAVU_010G143900g	hypothetical protein	Glycolysis / Gluconeogenesis - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00010/image
PHAVU_010G143900g	hypothetical protein	Pentose phosphate pathway - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00030/image
PHAVU_010G143900g	hypothetical protein	Fructose and mannose metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00051/image
PHAVU_010G143900g	hypothetical protein	Galactose metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00052/image
PHAVU_010G143900g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_010G143900g	hypothetical protein	Biosynthesis of secondary metabolites - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01110/image
PHAVU_010G143900g	hypothetical protein	Carbon metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01200/image
PHAVU_010G143900g	hypothetical protein	Biosynthesis of amino acids - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01230/image
PHAVU_010G143900g	hypothetical protein	RNA degradation - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu03018/image
PHAVU_005G153100g	hypothetical protein	-	-
PHAVU_006G194300g	hypothetical protein	-	-
PHAVU_006G090500g	hypothetical protein	-	-
PHAVU_007G048800g	hypothetical protein	-	-
PHAVU_007G198100g	hypothetical protein	Pentose and glucuronate interconversions - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00040/image
PHAVU_007G198100g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_008G133700g	hypothetical protein	Photosynthesis - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00195/image
PHAVU_008G133700g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_009G136400g	hypothetical protein	-	-
PHAVU_003G156500g	hypothetical protein	-	-
PHAVU_002G006800g	hypothetical protein	-	-
PHAVU_001G103900g	hypothetical protein	Ribosome - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu03010/image
PHAVU_009G050800g	hypothetical protein	-	-
PHAVU_010G112000g	hypothetical protein	-	-
PHAVU_004G104700g	hypothetical protein	-	-
PHAVU_010G006700g	hypothetical protein	-	-
PHAVU_006G1112001	hypothetical protein	-	-
PHAVU_006G036100g	hypothetical protein	-	-
PHAVU_003G180900g	hypothetical protein	Arginine and proline metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00330/image
PHAVU_003G180900g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_002G023700g	hypothetical protein	-	-
PHAVU_002G173400g	hypothetical protein	-	-
PHAVU_008G001800g	hypothetical protein	Endocytosis - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04144/image
PHAVU_003G168000g	hypothetical protein	-	-
PHAVU_011G092300g	hypothetical protein	Cutin, suberine and wax biosynthesis - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00073/image
PHAVU_011G092300g	hypothetical protein	Peroxisome - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04146/image
PHAVU_005G041100g	hypothetical protein	-	-
PHAVU_007G102000g	hypothetical protein	-	-
PHAVU_011G133700g	hypothetical protein	-	-
PHAVU_003G230600g	hypothetical protein	-	-
PHAVU_001G102400g	hypothetical protein	-	-
PHAVU_002G189400g	hypothetical protein	-	-
PHAVU_001G150900g	hypothetical protein	-	-
PHAVU_003G247000g	hypothetical protein	MAPK signaling pathway - plant - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04016/image
PHAVU_003G247000g	hypothetical protein	Plant hormone signal transduction - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu04075/image
PHAVU_009G057700g	hypothetical protein	-	-
PHAVU_003G153100g	hypothetical protein	-	-
PHAVU_004G151700g	hypothetical protein	Mismatch repair - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu03430/image
PHAVU_008G244300g	hypothetical protein	-	-
PHAVU_003G276900g	hypothetical protein	-	-
PHAVU_001G104100g	hypothetical protein	-	-
PHAVU_010G075900g	hypothetical protein	-	-
PHAVU_004G135300g	hypothetical protein	-	-
PHAVU_008G098700g	hypothetical protein	RNA transport - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu03013/image
PHAVU_008G098700g	hypothetical protein	mRNA surveillance pathway - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu03015/image
PHAVU_008G098700g	hypothetical protein	RNA degradation - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu03018/image
PHAVU_006G055500g	hypothetical protein	-	-
PHAVU_007G215300g	hypothetical protein	Homologous recombination - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu03440/image
PHAVU_004G0097004	hypothetical protein	-	-
PHAVU_004G0097003	hypothetical protein	-	-
PHAVU_007G021700g	hypothetical protein	-	-
PHAVU_004G0097001	hypothetical protein	-	-
PHAVU_004G0097000	hypothetical protein	-	-
PHAVU_011G019500g	hypothetical protein	-	-
PHAVU_007G040700g	hypothetical protein	Cysteine and methionine metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00270/image
PHAVU_007G040700g	hypothetical protein	Metabolic pathways - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu01100/image
PHAVU_001G259800g	hypothetical protein	-	-
